CaseID,RequestorID,RequestorType,CaseOwner,CaseType,CaseStatus,TierLevel,Priority,DateReceived,SatisfactionScore,DateClosed
HRHD014016,1304055683,2 - Regular,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,2 - Medium,2020-03-02 00:29:12.262090464,1 - Unsatisfied,2020-03-04 00:29:12.262090464
HRHD014017,1301052902,2 - Regular,QFu2Ydv1,Attrition & Retention,Closed,Tier 2,0 - None,2020-03-02 04:20:35.569422752,0 - Unknown,2020-03-05 04:20:35.569422752
HRHD014018,1106026579,2 - Regular,nbRWtYc6,Training & Development,Closed,Tier 1,3 - High,2020-03-02 08:11:58.876755072,3 - Highly satisfied,2020-03-05 08:11:58.876755072
HRHD014019,1307060188,4 - Management,oDoCidPt,Employee Relations,Closed,Tier 1,3 - High,2020-03-02 12:03:22.184087360,3 - Highly satisfied,2020-03-03 12:03:22.184087360
HRHD014020,1201031438,1 - Intern,qabMRJqu,Employee Relations,Closed,Tier 2,1 - Low,2020-03-02 15:54:45.491419648,3 - Highly satisfied,2020-03-07 15:54:45.491419648
HRHD014021,1011022926,3 - Non-staff,oDoCidPt,Employee Relations,Closed,Tier 1,0 - None,2020-03-02 19:46:08.798751936,3 - Highly satisfied,2020-03-04 19:46:08.798751936
HRHD014022,1006020020,4 - Management,XLbl6V9K,Recruitment & Selection,Closed,Tier 2,3 - High,2020-03-02 23:37:32.106084224,2 - Satisfied,2020-03-07 23:37:32.106084224
HRHD014023,1302053333,2 - Regular,qabMRJqu,Employee Relations,Closed,Tier 2,2 - Medium,2020-03-03 03:28:55.413416512,0 - Unknown,2020-03-04 03:28:55.413416512
HRHD014024,1104025243,3 - Non-staff,QFu2Ydv1,Attrition & Retention,Closed,Tier 2,3 - High,2020-03-03 07:20:18.720748832,2 - Satisfied,2020-03-07 07:20:18.720748832
HRHD014025,1001504432,1 - Intern,oDoCidPt,Employee Relations,Closed,Tier 1,0 - None,2020-03-03 11:11:42.028081120,2 - Satisfied,2020-03-05 11:11:42.028081120
HRHD014026,1011022820,1 - Intern,XLbl6V9K,Recruitment & Selection,Closed,Tier 2,2 - Medium,2020-03-03 15:03:05.335413408,0 - Unknown,2020-03-03 15:03:05.335413408
HRHD014027,1105026041,2 - Regular,m5kYwx5P,Benefits & Compensation,Closed,Tier 2,0 - None,2020-03-03 18:54:28.642745696,2 - Satisfied,2020-03-03 18:54:28.642745696
HRHD014028,1106026896,1 - Intern,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,3 - High,2020-03-03 22:45:51.950077984,3 - Highly satisfied,2020-03-05 22:45:51.950077984
HRHD014029,1311063172,2 - Regular,QFu2Ydv1,Attrition & Retention,Closed,Tier 2,1 - Low,2020-03-04 02:37:15.257410272,1 - Unsatisfied,2020-03-10 02:37:15.257410272
HRHD014030,1000974650,2 - Regular,QFu2Ydv1,Attrition & Retention,Closed,Tier 2,2 - Medium,2020-03-04 06:28:38.564742592,3 - Highly satisfied,2020-03-10 06:28:38.564742592
HRHD014031,1011022820,4 - Management,vuo1zJHG,Attrition & Retention,Closed,Tier 1,3 - High,2020-03-04 10:20:01.872074880,3 - Highly satisfied,2020-03-10 10:20:01.872074880
HRHD014032,1104025008,2 - Regular,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,2 - Medium,2020-03-04 14:11:25.179407168,1 - Unsatisfied,2020-03-09 14:11:25.179407168
HRHD014033,1109029531,3 - Non-staff,QFu2Ydv1,Attrition & Retention,Closed,Tier 2,0 - None,2020-03-04 18:02:48.486739456,2 - Satisfied,2020-03-05 18:02:48.486739456
HRHD014034,1107027351,4 - Management,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,0 - None,2020-03-04 21:54:11.794071744,1 - Unsatisfied,2020-03-09 21:54:11.794071744
HRHD014035,1205033180,2 - Regular,XLbl6V9K,Recruitment & Selection,Closed,Tier 2,1 - Low,2020-03-05 01:45:35.101404032,0 - Unknown,2020-03-08 01:45:35.101404032
HRHD014036,1406067865,3 - Non-staff,qabMRJqu,Employee Relations,Closed,Tier 2,3 - High,2020-03-05 05:36:58.408736352,0 - Unknown,2020-03-09 05:36:58.408736352
HRHD014037,1001856521,3 - Non-staff,vuo1zJHG,Attrition & Retention,Closed,Tier 1,2 - Medium,2020-03-05 09:28:21.716068640,2 - Satisfied,2020-03-05 09:28:21.716068640
HRHD014038,1411071324,3 - Non-staff,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,3 - High,2020-03-05 13:19:45.023400928,3 - Highly satisfied,2020-03-05 13:19:45.023400928
HRHD014039,909015167,2 - Regular,nbRWtYc6,Training & Development,Closed,Tier 1,0 - None,2020-03-05 17:11:08.330733216,0 - Unknown,2020-03-09 17:11:08.330733216
HRHD014040,1304055683,4 - Management,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,3 - High,2020-03-05 21:02:31.638065504,1 - Unsatisfied,2020-03-09 21:02:31.638065504
HRHD014041,1211050782,1 - Intern,XLbl6V9K,Recruitment & Selection,Closed,Tier 2,3 - High,2020-03-06 00:53:54.945397792,0 - Unknown,2020-03-09 00:53:54.945397792
HRHD014042,706006285,2 - Regular,qabMRJqu,Employee Relations,Closed,Tier 2,3 - High,2020-03-06 04:45:18.252730112,3 - Highly satisfied,2020-03-12 04:45:18.252730112
HRHD014043,1103024843,4 - Management,XLbl6V9K,Recruitment & Selection,Closed,Tier 2,3 - High,2020-03-06 08:36:41.560062400,3 - Highly satisfied,2020-03-10 08:36:41.560062400
HRHD014044,909015167,2 - Regular,vuo1zJHG,Attrition & Retention,Closed,Tier 1,2 - Medium,2020-03-06 12:28:04.867394688,0 - Unknown,2020-03-06 12:28:04.867394688
HRHD014045,1111030244,1 - Intern,vuo1zJHG,Attrition & Retention,Closed,Tier 1,2 - Medium,2020-03-06 16:19:28.174726976,0 - Unknown,2020-03-11 16:19:28.174726976
HRHD014046,1208048229,3 - Non-staff,3vGwUNjj,Training & Development,Closed,Tier 2,3 - High,2020-03-06 20:10:51.482059264,1 - Unsatisfied,2020-03-11 20:10:51.482059264
HRHD014047,1104025435,2 - Regular,vuo1zJHG,Attrition & Retention,Closed,Tier 1,3 - High,2020-03-07 00:02:14.789391552,2 - Satisfied,2020-03-10 00:02:14.789391552
HRHD014048,1203032099,1 - Intern,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,3 - High,2020-03-07 03:53:38.096723872,0 - Unknown,2020-03-07 03:53:38.096723872
HRHD014049,1104025466,3 - Non-staff,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,3 - High,2020-03-07 07:45:01.404056160,0 - Unknown,2020-03-07 07:45:01.404056160
HRHD014050,903013071,3 - Non-staff,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,3 - High,2020-03-07 11:36:24.711388448,1 - Unsatisfied,2020-03-11 11:36:24.711388448
HRHD014051,1412071844,2 - Regular,vuo1zJHG,Attrition & Retention,Closed,Tier 1,3 - High,2020-03-07 15:27:48.018720736,3 - Highly satisfied,2020-03-08 15:27:48.018720736
HRHD014052,1001495124,4 - Management,m5kYwx5P,Benefits & Compensation,Closed,Tier 2,3 - High,2020-03-07 19:19:11.326053024,2 - Satisfied,2020-03-13 19:19:11.326053024
HRHD014053,1403065721,2 - Regular,oDoCidPt,Employee Relations,Closed,Tier 1,1 - Low,2020-03-07 23:10:34.633385312,0 - Unknown,2020-03-11 23:10:34.633385312
HRHD014054,1105025718,4 - Management,oDoCidPt,Employee Relations,Closed,Tier 1,3 - High,2020-03-08 03:01:57.940717632,3 - Highly satisfied,2020-03-11 03:01:57.940717632
HRHD014055,1401064327,1 - Intern,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,2 - Medium,2020-03-08 06:53:21.248049920,0 - Unknown,2020-03-14 06:53:21.248049920
HRHD014056,1103024335,2 - Regular,3vGwUNjj,Training & Development,Closed,Tier 2,0 - None,2020-03-08 10:44:44.555382208,0 - Unknown,2020-03-13 10:44:44.555382208
HRHD014057,1307060077,1 - Intern,3vGwUNjj,Training & Development,Closed,Tier 2,2 - Medium,2020-03-08 14:36:07.862714496,1 - Unsatisfied,2020-03-13 14:36:07.862714496
HRHD014058,1302053362,2 - Regular,3vGwUNjj,Training & Development,Closed,Tier 2,2 - Medium,2020-03-08 18:27:31.170046784,0 - Unknown,2020-03-13 18:27:31.170046784
HRHD014059,1402065085,2 - Regular,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,0 - None,2020-03-08 22:18:54.477379072,3 - Highly satisfied,2020-03-11 22:18:54.477379072
HRHD014060,1209048697,3 - Non-staff,vuo1zJHG,Attrition & Retention,Closed,Tier 1,3 - High,2020-03-09 02:10:17.784711392,3 - Highly satisfied,2020-03-14 02:10:17.784711392
HRHD014061,1410071026,3 - Non-staff,QFu2Ydv1,Attrition & Retention,Closed,Tier 2,3 - High,2020-03-09 06:01:41.092043680,0 - Unknown,2020-03-15 06:01:41.092043680
HRHD014062,1106026896,2 - Regular,XLbl6V9K,Recruitment & Selection,Closed,Tier 2,3 - High,2020-03-09 09:53:04.399375968,3 - Highly satisfied,2020-03-09 09:53:04.399375968
HRHD014063,1311063172,2 - Regular,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,3 - High,2020-03-09 13:44:27.706708256,3 - Highly satisfied,2020-03-11 13:44:27.706708256
HRHD014064,1101023754,4 - Management,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,0 - None,2020-03-09 17:35:51.014040544,2 - Satisfied,2020-03-10 17:35:51.014040544
HRHD014065,1001109612,2 - Regular,m5kYwx5P,Benefits & Compensation,Closed,Tier 2,3 - High,2020-03-09 21:27:14.321372832,3 - Highly satisfied,2020-03-15 21:27:14.321372832
HRHD014066,1306057978,2 - Regular,oDoCidPt,Employee Relations,Closed,Tier 1,0 - None,2020-03-10 01:18:37.628705152,1 - Unsatisfied,2020-03-12 01:18:37.628705152
HRHD014067,1010022337,2 - Regular,XLbl6V9K,Recruitment & Selection,Closed,Tier 2,3 - High,2020-03-10 05:10:00.936037440,3 - Highly satisfied,2020-03-11 05:10:00.936037440
HRHD014068,710007555,4 - Management,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,0 - None,2020-03-10 09:01:24.243369728,3 - Highly satisfied,2020-03-11 09:01:24.243369728
HRHD014069,903013071,3 - Non-staff,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,3 - High,2020-03-10 12:52:47.550702016,1 - Unsatisfied,2020-03-11 12:52:47.550702016
HRHD014070,1102024115,2 - Regular,3vGwUNjj,Training & Development,Closed,Tier 2,1 - Low,2020-03-10 16:44:10.858034304,1 - Unsatisfied,2020-03-12 16:44:10.858034304
HRHD014071,1306057810,1 - Intern,nbRWtYc6,Training & Development,Closed,Tier 1,2 - Medium,2020-03-10 20:35:34.165366592,1 - Unsatisfied,2020-03-12 20:35:34.165366592
HRHD014072,1101023540,2 - Regular,vuo1zJHG,Attrition & Retention,Closed,Tier 1,2 - Medium,2020-03-11 00:26:57.472698912,3 - Highly satisfied,2020-03-11 00:26:57.472698912
HRHD014073,1007020403,2 - Regular,qabMRJqu,Employee Relations,Closed,Tier 2,1 - Low,2020-03-11 04:18:20.780031200,2 - Satisfied,2020-03-12 04:18:20.780031200
HRHD014074,1203032255,1 - Intern,3vGwUNjj,Training & Development,Closed,Tier 2,0 - None,2020-03-11 08:09:44.087363488,1 - Unsatisfied,2020-03-17 08:09:44.087363488
HRHD014075,1105025718,1 - Intern,3vGwUNjj,Training & Development,Closed,Tier 2,1 - Low,2020-03-11 12:01:07.394695776,1 - Unsatisfied,2020-03-11 12:01:07.394695776
HRHD014076,1106026579,2 - Regular,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,2 - Medium,2020-03-11 15:52:30.702028064,3 - Highly satisfied,2020-03-14 15:52:30.702028064
HRHD014077,1011022820,1 - Intern,nbRWtYc6,Training & Development,Closed,Tier 1,1 - Low,2020-03-11 19:43:54.009360352,0 - Unknown,2020-03-13 19:43:54.009360352
HRHD014078,1205033180,2 - Regular,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,2 - Medium,2020-03-11 23:35:17.316692672,3 - Highly satisfied,2020-03-14 23:35:17.316692672
HRHD014079,1103024335,1 - Intern,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,3 - High,2020-03-12 03:26:40.624024960,0 - Unknown,2020-03-16 03:26:40.624024960
HRHD014080,1206044851,3 - Non-staff,vuo1zJHG,Attrition & Retention,Closed,Tier 1,3 - High,2020-03-12 07:18:03.931357248,1 - Unsatisfied,2020-03-17 07:18:03.931357248
HRHD014081,1403066020,1 - Intern,vuo1zJHG,Attrition & Retention,Closed,Tier 1,1 - Low,2020-03-12 11:09:27.238689536,1 - Unsatisfied,2020-03-14 11:09:27.238689536
HRHD014082,1307059817,1 - Intern,m5kYwx5P,Benefits & Compensation,Closed,Tier 2,0 - None,2020-03-12 15:00:50.546021824,0 - Unknown,2020-03-13 15:00:50.546021824
HRHD014083,1110029732,4 - Management,m5kYwx5P,Benefits & Compensation,Closed,Tier 2,3 - High,2020-03-12 18:52:13.853354112,1 - Unsatisfied,2020-03-15 18:52:13.853354112
HRHD014084,1103024924,2 - Regular,m5kYwx5P,Benefits & Compensation,Closed,Tier 2,0 - None,2020-03-12 22:43:37.160686432,1 - Unsatisfied,2020-03-14 22:43:37.160686432
HRHD014085,1009919980,1 - Intern,XLbl6V9K,Recruitment & Selection,Closed,Tier 2,1 - Low,2020-03-13 02:35:00.468018720,2 - Satisfied,2020-03-17 02:35:00.468018720
HRHD014086,1109029256,2 - Regular,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,1 - Low,2020-03-13 06:26:23.775351008,1 - Unsatisfied,2020-03-16 06:26:23.775351008
HRHD014087,1001735072,1 - Intern,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,1 - Low,2020-03-13 10:17:47.082683296,2 - Satisfied,2020-03-13 10:17:47.082683296
HRHD014088,1411071406,3 - Non-staff,XLbl6V9K,Recruitment & Selection,Closed,Tier 2,1 - Low,2020-03-13 14:09:10.390015584,0 - Unknown,2020-03-16 14:09:10.390015584
HRHD014089,1401064637,1 - Intern,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,1 - Low,2020-03-13 18:00:33.697347872,1 - Unsatisfied,2020-03-14 18:00:33.697347872
HRHD014090,1001549006,1 - Intern,m5kYwx5P,Benefits & Compensation,Closed,Tier 2,0 - None,2020-03-13 21:51:57.004680192,0 - Unknown,2020-03-17 21:51:57.004680192
HRHD014091,1204033041,3 - Non-staff,qabMRJqu,Employee Relations,Closed,Tier 2,0 - None,2020-03-14 01:43:20.312012480,0 - Unknown,2020-03-15 01:43:20.312012480
HRHD014092,1304055947,4 - Management,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,0 - None,2020-03-14 05:34:43.619344768,3 - Highly satisfied,2020-03-15 05:34:43.619344768
HRHD014093,1402065085,2 - Regular,qabMRJqu,Employee Relations,Closed,Tier 2,0 - None,2020-03-14 09:26:06.926677056,2 - Satisfied,2020-03-16 09:26:06.926677056
HRHD014094,1111030503,2 - Regular,vuo1zJHG,Attrition & Retention,Closed,Tier 1,0 - None,2020-03-14 13:17:30.234009344,1 - Unsatisfied,2020-03-16 13:17:30.234009344
HRHD014095,1501072124,1 - Intern,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,3 - High,2020-03-14 17:08:53.541341632,2 - Satisfied,2020-03-15 17:08:53.541341632
HRHD014096,1308060959,4 - Management,QFu2Ydv1,Attrition & Retention,Closed,Tier 2,3 - High,2020-03-14 21:00:16.848673952,0 - Unknown,2020-03-17 21:00:16.848673952
HRHD014097,1101023353,2 - Regular,oDoCidPt,Employee Relations,Closed,Tier 1,3 - High,2020-03-15 00:51:40.156006240,2 - Satisfied,2020-03-21 00:51:40.156006240
HRHD014098,1102024274,3 - Non-staff,qabMRJqu,Employee Relations,Closed,Tier 2,3 - High,2020-03-15 04:43:03.463338528,0 - Unknown,2020-03-19 04:43:03.463338528
HRHD014099,1103024924,2 - Regular,XLbl6V9K,Recruitment & Selection,Closed,Tier 2,2 - Medium,2020-03-15 08:34:26.770670816,1 - Unsatisfied,2020-03-15 08:34:26.770670816
HRHD014100,1404066622,2 - Regular,QFu2Ydv1,Attrition & Retention,Closed,Tier 2,0 - None,2020-03-15 12:25:50.078003104,3 - Highly satisfied,2020-03-16 12:25:50.078003104
HRHD014101,1107027358,2 - Regular,3vGwUNjj,Training & Development,Closed,Tier 2,1 - Low,2020-03-15 16:17:13.385335392,2 - Satisfied,2020-03-20 16:17:13.385335392
HRHD014102,1009919930,2 - Regular,qabMRJqu,Employee Relations,Closed,Tier 2,0 - None,2020-03-15 20:08:36.692667712,1 - Unsatisfied,2020-03-18 20:08:36.692667712
HRHD014103,1307059817,4 - Management,3vGwUNjj,Training & Development,Closed,Tier 2,3 - High,2020-03-16 00:00:00.000000000,3 - Highly satisfied,2020-03-19 00:00:00.000000000
HRHD014104,1109029531,3 - Non-staff,qabMRJqu,Employee Relations,Closed,Tier 2,3 - High,2020-03-16 03:51:23.307332288,2 - Satisfied,2020-03-21 03:51:23.307332288
HRHD014105,1411071302,1 - Intern,XLbl6V9K,Recruitment & Selection,Closed,Tier 2,1 - Low,2020-03-16 07:42:46.614664576,3 - Highly satisfied,2020-03-17 07:42:46.614664576
HRHD014106,1001970770,4 - Management,qabMRJqu,Employee Relations,Closed,Tier 2,3 - High,2020-03-16 11:34:09.921996864,0 - Unknown,2020-03-21 11:34:09.921996864
HRHD014107,1009919980,4 - Management,vuo1zJHG,Attrition & Retention,Closed,Tier 1,3 - High,2020-03-16 15:25:33.229329152,2 - Satisfied,2020-03-17 15:25:33.229329152
HRHD014108,1307059944,1 - Intern,QFu2Ydv1,Attrition & Retention,Closed,Tier 2,0 - None,2020-03-16 19:16:56.536661472,2 - Satisfied,2020-03-21 19:16:56.536661472
HRHD014109,1001735072,1 - Intern,m5kYwx5P,Benefits & Compensation,Closed,Tier 2,1 - Low,2020-03-16 23:08:19.843993760,0 - Unknown,2020-03-22 23:08:19.843993760
HRHD014110,1307059937,2 - Regular,vuo1zJHG,Attrition & Retention,Closed,Tier 1,3 - High,2020-03-17 02:59:43.151326048,3 - Highly satisfied,2020-03-19 02:59:43.151326048
HRHD014111,1301052124,2 - Regular,QFu2Ydv1,Attrition & Retention,Closed,Tier 2,1 - Low,2020-03-17 06:51:06.458658336,3 - Highly satisfied,2020-03-23 06:51:06.458658336
HRHD014112,1001138521,3 - Non-staff,XLbl6V9K,Recruitment & Selection,Closed,Tier 2,3 - High,2020-03-17 10:42:29.765990624,0 - Unknown,2020-03-18 10:42:29.765990624
HRHD014113,1404066711,1 - Intern,m5kYwx5P,Benefits & Compensation,Closed,Tier 2,1 - Low,2020-03-17 14:33:53.073322912,0 - Unknown,2020-03-19 14:33:53.073322912
HRHD014114,1206038000,3 - Non-staff,QFu2Ydv1,Attrition & Retention,Closed,Tier 2,0 - None,2020-03-17 18:25:16.380655232,3 - Highly satisfied,2020-03-20 18:25:16.380655232
HRHD014115,1009919980,4 - Management,XLbl6V9K,Recruitment & Selection,Closed,Tier 2,3 - High,2020-03-17 22:16:39.687987520,3 - Highly satisfied,2020-03-23 22:16:39.687987520
HRHD014116,1012023013,2 - Regular,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,3 - High,2020-03-18 02:08:02.995319808,2 - Satisfied,2020-03-21 02:08:02.995319808
HRHD014117,1599991009,2 - Regular,oDoCidPt,Employee Relations,Closed,Tier 1,0 - None,2020-03-18 05:59:26.302652096,2 - Satisfied,2020-03-18 05:59:26.302652096
HRHD014118,1411071312,4 - Management,nbRWtYc6,Training & Development,Closed,Tier 1,3 - High,2020-03-18 09:50:49.609984384,0 - Unknown,2020-03-21 09:50:49.609984384
HRHD014119,1501072192,1 - Intern,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,1 - Low,2020-03-18 13:42:12.917316672,2 - Satisfied,2020-03-19 13:42:12.917316672
HRHD014120,1406068293,3 - Non-staff,XLbl6V9K,Recruitment & Selection,Closed,Tier 2,0 - None,2020-03-18 17:33:36.224648960,0 - Unknown,2020-03-20 17:33:36.224648960
HRHD014121,1201031032,3 - Non-staff,XLbl6V9K,Recruitment & Selection,Closed,Tier 2,2 - Medium,2020-03-18 21:24:59.531981280,3 - Highly satisfied,2020-03-24 21:24:59.531981280
HRHD014122,1409070255,4 - Management,m5kYwx5P,Benefits & Compensation,Closed,Tier 2,0 - None,2020-03-19 01:16:22.839313568,0 - Unknown,2020-03-21 01:16:22.839313568
HRHD014123,1501072093,1 - Intern,nbRWtYc6,Training & Development,Closed,Tier 1,0 - None,2020-03-19 05:07:46.146645856,3 - Highly satisfied,2020-03-20 05:07:46.146645856
HRHD014124,1001109612,1 - Intern,XLbl6V9K,Recruitment & Selection,Closed,Tier 2,1 - Low,2020-03-19 08:59:09.453978144,3 - Highly satisfied,2020-03-25 08:59:09.453978144
HRHD014125,1104025008,1 - Intern,QFu2Ydv1,Attrition & Retention,Closed,Tier 2,0 - None,2020-03-19 12:50:32.761310432,2 - Satisfied,2020-03-23 12:50:32.761310432
HRHD014126,1406068241,4 - Management,QFu2Ydv1,Attrition & Retention,Closed,Tier 2,2 - Medium,2020-03-19 16:41:56.068642720,0 - Unknown,2020-03-19 16:41:56.068642720
HRHD014127,1405067642,4 - Management,nbRWtYc6,Training & Development,Closed,Tier 1,3 - High,2020-03-19 20:33:19.375975040,0 - Unknown,2020-03-24 20:33:19.375975040
HRHD014128,1302053046,3 - Non-staff,qabMRJqu,Employee Relations,Closed,Tier 2,2 - Medium,2020-03-20 00:24:42.683307328,0 - Unknown,2020-03-20 00:24:42.683307328
HRHD014129,1411071302,2 - Regular,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,3 - High,2020-03-20 04:16:05.990639616,3 - Highly satisfied,2020-03-21 04:16:05.990639616
HRHD014130,1101023577,4 - Management,oDoCidPt,Employee Relations,Closed,Tier 1,0 - None,2020-03-20 08:07:29.297971904,2 - Satisfied,2020-03-20 08:07:29.297971904
HRHD014131,1206043417,3 - Non-staff,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,0 - None,2020-03-20 11:58:52.605304192,3 - Highly satisfied,2020-03-24 11:58:52.605304192
HRHD014132,1411071506,4 - Management,QFu2Ydv1,Attrition & Retention,Closed,Tier 2,3 - High,2020-03-20 15:50:15.912636480,3 - Highly satisfied,2020-03-21 15:50:15.912636480
HRHD014133,1302053339,2 - Regular,oDoCidPt,Employee Relations,Closed,Tier 1,3 - High,2020-03-20 19:41:39.219968800,0 - Unknown,2020-03-21 19:41:39.219968800
HRHD014134,1402065085,4 - Management,nbRWtYc6,Training & Development,Closed,Tier 1,0 - None,2020-03-20 23:33:02.527301088,0 - Unknown,2020-03-23 23:33:02.527301088
HRHD014135,1411071212,4 - Management,3vGwUNjj,Training & Development,Closed,Tier 2,3 - High,2020-03-21 03:24:25.834633376,0 - Unknown,2020-03-24 03:24:25.834633376
HRHD014136,1304055987,4 - Management,oDoCidPt,Employee Relations,Closed,Tier 1,3 - High,2020-03-21 07:15:49.141965664,1 - Unsatisfied,2020-03-21 07:15:49.141965664
HRHD014137,1307059944,2 - Regular,oDoCidPt,Employee Relations,Closed,Tier 1,0 - None,2020-03-21 11:07:12.449297952,0 - Unknown,2020-03-24 11:07:12.449297952
HRHD014138,1209048696,1 - Intern,oDoCidPt,Employee Relations,Closed,Tier 1,0 - None,2020-03-21 14:58:35.756630240,2 - Satisfied,2020-03-22 14:58:35.756630240
HRHD014139,1101023353,1 - Intern,qabMRJqu,Employee Relations,Closed,Tier 2,2 - Medium,2020-03-21 18:49:59.063962560,2 - Satisfied,2020-03-22 18:49:59.063962560
HRHD014140,1192991000,2 - Regular,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,0 - None,2020-03-21 22:41:22.371294848,3 - Highly satisfied,2020-03-25 22:41:22.371294848
HRHD014141,1409070567,2 - Regular,3vGwUNjj,Training & Development,Closed,Tier 2,0 - None,2020-03-22 02:32:45.678627136,0 - Unknown,2020-03-25 02:32:45.678627136
HRHD014142,1403066125,2 - Regular,vuo1zJHG,Attrition & Retention,Closed,Tier 1,2 - Medium,2020-03-22 06:24:08.985959424,3 - Highly satisfied,2020-03-27 06:24:08.985959424
HRHD014143,1008020942,4 - Management,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,3 - High,2020-03-22 10:15:32.293291712,3 - Highly satisfied,2020-03-23 10:15:32.293291712
